# This .csv file was created 12.10.2024 14:34
# extracted out of file prod_dist_hbonds_mol19.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CAB/6fxb_cab_1
# Original file was created by command :
"0.0025";"0.0"
"0.0075";"0.0"
"0.0125";"0.0"
"0.0175";"0.0"
"0.0225";"0.0"
"0.0275";"0.0"
"0.0325";"0.0"
"0.0375";"0.0"
"0.0425";"0.0"
"0.0475";"0.0"
"0.0525";"0.0"
"0.0575";"0.0"
"0.0625";"0.0"
"0.0675";"0.0"
"0.0725";"0.0"
"0.0775";"0.0"
"0.0825";"0.0"
"0.0875";"0.0"
"0.0925";"0.0"
"0.0975";"0.0"
"0.1025";"0.0"
"0.1075";"0.0"
"0.1125";"0.0"
"0.1175";"0.0"
"0.1225";"0.0"
"0.1275";"0.0"
"0.1325";"0.0"
"0.1375";"0.0"
"0.1425";"0.0"
"0.1475";"0.0"
"0.1525";"0.0"
"0.1575";"0.0"
"0.1625";"0.0"
"0.1675";"0.0"
"0.1725";"0.0"
"0.1775";"0.0"
"0.1825";"0.0"
"0.1875";"0.0"
"0.1925";"0.0"
"0.1975";"0.0"
"0.2025";"0.0"
"0.2075";"0.0"
"0.2125";"0.0"
"0.2175";"0.0"
"0.2225";"0.0"
"0.2275";"0.0"
"0.2325";"0.0"
"0.2375";"0.00304753"
"0.2425";"0.0"
"0.2475";"0.0639981"
"0.2525";"0.310848"
"0.2575";"1.22511"
"0.2625";"4.20254"
"0.2675";"10.0507"
"0.2725";"16.6304"
"0.2775";"21.6009"
"0.2825";"24.2614"
"0.2875";"22.6096"
"0.2925";"20.5586"
"0.2975";"16.6517"
"0.3025";"13.3847"
"0.3075";"11.1357"
"0.3125";"8.45384"
"0.3175";"6.82341"
"0.3225";"5.51907"
"0.3275";"4.27568"
"0.3325";"3.85817"
"0.3375";"3.25171"
"0.3425";"2.67573"
"0.3475";"2.45326"
