# This .csv file was created 12.10.2024 14:33
# extracted out of file prod_mindist_mol20_dimer_area.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CAD/6fxb_cad_2
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"MOL20-dimer_area"
"0.0";"4.731412"
"10.0";"4.668822"
"20.0";"4.743171"
"30.0";"4.897151"
"40.0";"4.834179"
"50.0";"4.719653"
"60.0";"4.647523"
"70.0";"4.573722"
"80.0";"4.919723"
"90.0";"5.005019"
"100.0";"4.761357"
"110.0";"4.900139"
"120.0";"5.050751"
"130.0";"5.186295"
"140.0";"4.989561"
"150.0";"4.830999"
"160.0";"5.046717"
"170.0";"4.918486"
"180.0";"4.7243"
"190.0";"4.753755"
"200.0";"4.953199"
"210.0";"5.074322"
"220.0";"5.041441"
"230.0";"4.91709"
"240.0";"5.04223"
"250.0";"5.364223"
"260.0";"5.230301"
"270.0";"5.064822"
"280.0";"5.070432"
"290.0";"5.053636"
"300.0";"5.023862"
"310.0";"4.877312"
"320.0";"5.054714"
"330.0";"5.201898"
"340.0";"5.461151"
"350.0";"5.518549"
"360.0";"5.459113"
"370.0";"5.792176"
"380.0";"5.843126"
"390.0";"5.757848"
"400.0";"5.82787"
"410.0";"5.602839"
"420.0";"5.636694"
"430.0";"5.737833"
"440.0";"5.629587"
"450.0";"5.759446"
"460.0";"5.618791"
"470.0";"5.578472"
"480.0";"5.801355"
"490.0";"5.775806"
"500.0";"5.960532"
"510.0";"5.789698"
"520.0";"5.679729"
"530.0";"5.956429"
"540.0";"5.82309"
"550.0";"6.207195"
"560.0";"6.007426"
"570.0";"6.161901"
"580.0";"6.340899"
"590.0";"6.326736"
"600.0";"6.402857"
"610.0";"6.255651"
"620.0";"6.310162"
"630.0";"6.232045"
"640.0";"6.40847"
"650.0";"6.416769"
"660.0";"6.409827"
"670.0";"6.417517"
"680.0";"6.482801"
"690.0";"6.41923"
"700.0";"6.241037"
"710.0";"6.129117"
"720.0";"6.012065"
"730.0";"5.820358"
"740.0";"5.941419"
"750.0";"5.888519"
"760.0";"5.856578"
"770.0";"5.69311"
"780.0";"5.942625"
"790.0";"5.74104"
"800.0";"5.741377"
"810.0";"5.72654"
"820.0";"5.270177"
"830.0";"5.190861"
"840.0";"5.122498"
"850.0";"4.838912"
"860.0";"4.767901"
"870.0";"4.806191"
"880.0";"4.688393"
"890.0";"4.557231"
"900.0";"4.457632"
"910.0";"4.519115"
"920.0";"4.188065"
"930.0";"4.715549"
