# This .csv file was created 12.10.2024 14:28
# extracted out of file prod_dist_hbonds_mol11.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CLAD/6fxb_clad_2
# Original file was created by command :
"0.0025";"0.0"
"0.0075";"0.0"
"0.0125";"0.0"
"0.0175";"0.0"
"0.0225";"0.0"
"0.0275";"0.0"
"0.0325";"0.0"
"0.0375";"0.0"
"0.0425";"0.0"
"0.0475";"0.0"
"0.0525";"0.0"
"0.0575";"0.0"
"0.0625";"0.0"
"0.0675";"0.0"
"0.0725";"0.0"
"0.0775";"0.0"
"0.0825";"0.0"
"0.0875";"0.0"
"0.0925";"0.0"
"0.0975";"0.0"
"0.1025";"0.0"
"0.1075";"0.0"
"0.1125";"0.0"
"0.1175";"0.0"
"0.1225";"0.0"
"0.1275";"0.0"
"0.1325";"0.0"
"0.1375";"0.0"
"0.1425";"0.0"
"0.1475";"0.0"
"0.1525";"0.0"
"0.1575";"0.0"
"0.1625";"0.0"
"0.1675";"0.0"
"0.1725";"0.0"
"0.1775";"0.0"
"0.1825";"0.0"
"0.1875";"0.0"
"0.1925";"0.0"
"0.1975";"0.0"
"0.2025";"0.0"
"0.2075";"0.0"
"0.2125";"0.0"
"0.2175";"0.0"
"0.2225";"0.0"
"0.2275";"0.0"
"0.2325";"0.0"
"0.2375";"0.00344947"
"0.2425";"0.13108"
"0.2475";"0.862366"
"0.2525";"2.99759"
"0.2575";"6.64022"
"0.2625";"11.328"
"0.2675";"15.0604"
"0.2725";"18.4201"
"0.2775";"20.4243"
"0.2825";"21.1314"
"0.2875";"19.7516"
"0.2925";"16.761"
"0.2975";"14.5326"
"0.3025";"11.3211"
"0.3075";"9.40669"
"0.3125";"7.4405"
"0.3175";"5.86754"
"0.3225";"4.51535"
"0.3275";"3.85305"
"0.3325";"3.03208"
"0.3375";"2.58365"
"0.3425";"2.15937"
"0.3475";"1.77647"
