# This .csv file was created 12.10.2024 14:31
# extracted out of file mindist_major_allergenic_epitope_r_311-324_MOL_2.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CLA/6fxb_cla_2
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"r_311-324-MOL"
"0.0";"1.862491"
"10.0";"1.671448"
"20.0";"1.834329"
"30.0";"1.799242"
"40.0";"1.871408"
"50.0";"1.997701"
"60.0";"1.995181"
"70.0";"1.711213"
"80.0";"1.850009"
"90.0";"1.997141"
"100.0";"1.98112"
"110.0";"1.82567"
"120.0";"1.85711"
"130.0";"1.901292"
"140.0";"2.045156"
"150.0";"2.037661"
"160.0";"2.089538"
"170.0";"2.276167"
"180.0";"2.060486"
"190.0";"2.295193"
"200.0";"2.349089"
"210.0";"2.359691"
"220.0";"2.456404"
"230.0";"2.22462"
"240.0";"2.392005"
"250.0";"2.495067"
"260.0";"2.228288"
"270.0";"2.191953"
"280.0";"2.225993"
"290.0";"2.169279"
"300.0";"2.230608"
"310.0";"2.433102"
"320.0";"2.353672"
"330.0";"2.27058"
"340.0";"2.162338"
"350.0";"2.054214"
"360.0";"1.853167"
"370.0";"1.958496"
"380.0";"1.806443"
"390.0";"1.726798"
"400.0";"1.613583"
"410.0";"1.519941"
"420.0";"1.794197"
"430.0";"1.68199"
"440.0";"1.373649"
"450.0";"1.698105"
"460.0";"1.703449"
"470.0";"1.696576"
"480.0";"1.660116"
"490.0";"1.572309"
"500.0";"1.537538"
"510.0";"1.610136"
"520.0";"1.546171"
"530.0";"1.684116"
"540.0";"1.791974"
"550.0";"1.681727"
"560.0";"1.812702"
"570.0";"1.866419"
"580.0";"2.118639"
"590.0";"2.204892"
"600.0";"1.979679"
"610.0";"1.939428"
"620.0";"1.997789"
"630.0";"1.957438"
"640.0";"1.888913"
"650.0";"1.966911"
"660.0";"1.920781"
"670.0";"1.919732"
"680.0";"1.910211"
"690.0";"1.88674"
"700.0";"1.967432"
"710.0";"2.003961"
"720.0";"1.871688"
"730.0";"1.5536"
"740.0";"1.426194"
"750.0";"1.724081"
"760.0";"2.096012"
"770.0";"1.872841"
"780.0";"1.915471"
"790.0";"1.787701"
"800.0";"1.68499"
"810.0";"1.835279"
