# This .csv file was created 12.10.2024 14:32
# extracted out of file prod_mindist_neg2_mol6_55.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CLA/6fxb_cla_3
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"Protein_neg2-MOL6"
"0.0";"2.182392"
"10.0";"2.28914"
"20.0";"2.233097"
"30.0";"2.144583"
"40.0";"2.290336"
"50.0";"2.22214"
"60.0";"2.132608"
"70.0";"2.320129"
"80.0";"2.41943"
"90.0";"2.058452"
"100.0";"2.230452"
"110.0";"2.106419"
"120.0";"2.366209"
"130.0";"2.20551"
"140.0";"2.37851"
"150.0";"1.881669"
"160.0";"2.118514"
"170.0";"1.875799"
"180.0";"1.820333"
"190.0";"1.777959"
"200.0";"1.904311"
"210.0";"1.805637"
"220.0";"1.838574"
"230.0";"2.039851"
"240.0";"2.137055"
"250.0";"2.121818"
"260.0";"2.027342"
"270.0";"1.952501"
"280.0";"1.885598"
"290.0";"1.850473"
"300.0";"1.997408"
"310.0";"2.3268"
"320.0";"2.212903"
"330.0";"2.376861"
"340.0";"2.566219"
"350.0";"2.913383"
"360.0";"2.899987"
"370.0";"2.812284"
"380.0";"2.901412"
"390.0";"2.790861"
"400.0";"2.823322"
"410.0";"3.115786"
"420.0";"3.267927"
"430.0";"2.884551"
"440.0";"3.014974"
"450.0";"3.001485"
"460.0";"3.077702"
"470.0";"3.030988"
"480.0";"3.023715"
"490.0";"2.993072"
"500.0";"3.327741"
"510.0";"3.300243"
"520.0";"3.156011"
"530.0";"3.190561"
"540.0";"3.167473"
"550.0";"3.040623"
"560.0";"3.083892"
"570.0";"3.13329"
"580.0";"3.191805"
"590.0";"2.916729"
"600.0";"2.77916"
"610.0";"3.046961"
"620.0";"3.34514"
"630.0";"3.425251"
"640.0";"3.791868"
"650.0";"3.77899"
"660.0";"3.703573"
"670.0";"3.652573"
"680.0";"3.440039"
"690.0";"3.49286"
"700.0";"3.391348"
"710.0";"3.344412"
"720.0";"3.028062"
"730.0";"2.934486"
"740.0";"2.812795"
"750.0";"2.894189"
"760.0";"2.921687"
"770.0";"3.052088"
"780.0";"3.373358"
"790.0";"3.473268"
"800.0";"3.61439"
"810.0";"3.68316"
"820.0";"3.521031"
"830.0";"3.542483"
"840.0";"3.385185"
"850.0";"3.739023"
"860.0";"4.187648"
"870.0";"4.057035"
"880.0";"4.079433"
"890.0";"4.237381"
"900.0";"4.363089"
"910.0";"4.377996"
"920.0";"4.483764"
"930.0";"4.426851"
"940.0";"4.373254"
"950.0";"4.33293"
"960.0";"4.145247"
"970.0";"4.043125"
"980.0";"3.930494"
"990.0";"3.95046"
"1000.0";"3.889057"
"1010.0";"3.971311"
"1020.0";"4.09049"
"1030.0";"3.806329"
"1040.0";"3.860068"
"1050.0";"3.770032"
"1060.0";"3.788122"
"1070.0";"3.47215"
"1080.0";"2.950132"
"1090.0";"3.425601"
"1100.0";"3.398294"
"1110.0";"3.302496"
"1120.0";"3.501227"
