# This .csv file was created 12.10.2024 14:36
# extracted out of file prod_mindist_mol11_55.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CA/6fxb_ca_2
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"Protein-MOL11"
"0.0";"2.291589"
"10.0";"1.883169"
"20.0";"1.801025"
"30.0";"1.775773"
"40.0";"1.508791"
"50.0";"1.374429"
"60.0";"1.726297"
"70.0";"1.717956"
"80.0";"1.885703"
"90.0";"1.973081"
"100.0";"2.064819"
"110.0";"2.227766"
"120.0";"1.925166"
"130.0";"2.007702"
"140.0";"2.308153"
"150.0";"2.165603"
"160.0";"1.827779"
"170.0";"1.869467"
"180.0";"1.881799"
"190.0";"2.124538"
"200.0";"2.004414"
"210.0";"2.02853"
"220.0";"1.767451"
"230.0";"2.054889"
"240.0";"1.903827"
"250.0";"1.859108"
"260.0";"1.941138"
"270.0";"2.079738"
"280.0";"2.008688"
"290.0";"1.89462"
"300.0";"1.617744"
"310.0";"1.703542"
"320.0";"1.576641"
"330.0";"1.483221"
"340.0";"2.144907"
"350.0";"2.247673"
"360.0";"2.397347"
"370.0";"2.38088"
"380.0";"2.21348"
"390.0";"2.350186"
"400.0";"2.096117"
"410.0";"2.229513"
"420.0";"2.230094"
"430.0";"2.035008"
"440.0";"1.938219"
"450.0";"1.833815"
"460.0";"1.857255"
"470.0";"2.162079"
"480.0";"2.286203"
"490.0";"2.300565"
"500.0";"2.30651"
"510.0";"2.315967"
"520.0";"2.627356"
"530.0";"2.433053"
"540.0";"2.505323"
"550.0";"2.324462"
"560.0";"2.123942"
"570.0";"2.482173"
"580.0";"2.325321"
"590.0";"2.227342"
"600.0";"2.315755"
"610.0";"2.046393"
"620.0";"2.020959"
"630.0";"1.946297"
"640.0";"1.832469"
"650.0";"1.992532"
"660.0";"2.161628"
"670.0";"2.101029"
"680.0";"2.04264"
"690.0";"1.975224"
"700.0";"2.125396"
"710.0";"1.843572"
"720.0";"1.751755"
"730.0";"1.841425"
"740.0";"1.609149"
"750.0";"1.624547"
"760.0";"1.649994"
"770.0";"1.704412"
"780.0";"1.508324"
"790.0";"1.630916"
"800.0";"1.684884"
"810.0";"1.724021"
"820.0";"1.737317"
"830.0";"1.579847"
"840.0";"1.375328"
"850.0";"1.369477"
"860.0";"1.734899"
"870.0";"1.919911"
"880.0";"2.098261"
"890.0";"2.308577"
"900.0";"2.344221"
"910.0";"2.303541"
"920.0";"2.325699"
"930.0";"2.231022"
"940.0";"2.054865"
"950.0";"2.22537"
"960.0";"2.309099"
"970.0";"2.386976"
"980.0";"2.348484"
"990.0";"2.272551"
"1000.0";"2.134335"
"1010.0";"2.230568"
"1020.0";"2.376592"
"1030.0";"2.989177"
"1040.0";"2.867731"
"1050.0";"2.775886"
"1060.0";"2.633394"
"1070.0";"2.572884"
"1080.0";"2.73524"
"1090.0";"2.792985"
"1100.0";"2.942908"
"1110.0";"3.323078"
"1120.0";"2.844303"
"1130.0";"2.93051"
"1140.0";"2.927051"
"1150.0";"2.763365"
"1160.0";"2.533376"
"1170.0";"2.703007"
"1180.0";"2.533421"
"1190.0";"2.786484"
"1200.0";"2.780507"
"1210.0";"2.28794"
"1220.0";"2.392367"
"1230.0";"2.430063"
"1240.0";"2.227007"
"1250.0";"2.492587"
"1260.0";"2.290943"
"1270.0";"2.15043"
"1280.0";"2.1421"
"1290.0";"2.124207"
"1300.0";"2.163558"
"1310.0";"2.111836"
"1320.0";"1.816602"
"1330.0";"1.9009"
"1340.0";"1.904746"
"1350.0";"2.098943"
"1360.0";"2.445928"
"1370.0";"2.028045"
"1380.0";"1.984216"
"1390.0";"1.959167"
"1400.0";"1.920134"
"1410.0";"1.931132"
"1420.0";"1.856966"
"1430.0";"2.077168"
"1440.0";"1.788084"
"1450.0";"1.64881"
"1460.0";"1.677733"
"1470.0";"1.783034"
"1480.0";"2.080237"
"1490.0";"2.233041"
"1500.0";"2.065942"
"1510.0";"2.11255"
"1520.0";"2.422892"
"1530.0";"2.291761"
"1540.0";"2.586067"
"1550.0";"2.57753"
"1560.0";"2.58007"
"1570.0";"2.434267"
"1580.0";"2.785197"
"1590.0";"2.460002"
"1600.0";"2.088001"
"1610.0";"2.199773"
"1620.0";"2.044482"
"1630.0";"1.847814"
"1640.0";"1.858522"
"1650.0";"1.6326"
"1660.0";"1.702943"
"1670.0";"1.528107"
"1680.0";"1.622779"
"1690.0";"1.658563"
"1700.0";"1.378439"
"1710.0";"1.122022"
"1720.0";"0.9615145"
"1730.0";"0.9333098"
"1740.0";"0.8186949"
"1750.0";"0.903432"
"1760.0";"1.095075"
"1770.0";"1.259356"
"1780.0";"1.412499"
"1790.0";"1.641137"
"1800.0";"1.981468"
"1810.0";"2.076145"
"1820.0";"2.096742"
