# This .csv file was created 12.10.2024 14:31
# extracted out of file prod_sasa.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CLA/6fxb_cla_2
# Original file was created by command :
"Solvent Accessible Surface"
"Time (ps)";"Total"
"0.0";"158.757"
"10.0";"160.255"
"20.0";"160.924"
"30.0";"159.851"
"40.0";"159.589"
"50.0";"158.181"
"60.0";"156.49"
"70.0";"157.994"
"80.0";"160.11"
"90.0";"160.226"
"100.0";"161.651"
"110.0";"159.127"
"120.0";"158.559"
"130.0";"159.673"
"140.0";"162.323"
"150.0";"161.795"
"160.0";"158.69"
"170.0";"157.149"
"180.0";"158.422"
"190.0";"159.997"
"200.0";"159.036"
"210.0";"156.787"
"220.0";"158.351"
"230.0";"159.554"
"240.0";"158.781"
"250.0";"158.71"
"260.0";"159.64"
"270.0";"158.793"
"280.0";"157.296"
"290.0";"159.32"
"300.0";"156.37"
"310.0";"156.601"
"320.0";"157.156"
"330.0";"157.304"
"340.0";"157.477"
"350.0";"159.404"
"360.0";"160.484"
"370.0";"159.212"
"380.0";"155.805"
"390.0";"159.071"
"400.0";"161.541"
"410.0";"159.581"
"420.0";"158.684"
"430.0";"159.244"
"440.0";"160.773"
"450.0";"160.412"
"460.0";"159.227"
"470.0";"160.075"
"480.0";"160.211"
"490.0";"160.607"
"500.0";"160.12"
"510.0";"160.454"
"520.0";"160.666"
"530.0";"161.142"
"540.0";"159.629"
"550.0";"159.539"
"560.0";"158.19"
"570.0";"158.667"
"580.0";"158.575"
"590.0";"159.003"
"600.0";"159.878"
"610.0";"156.393"
"620.0";"158.129"
"630.0";"158.94"
"640.0";"157.3"
"650.0";"158.127"
"660.0";"159.623"
"670.0";"158.096"
"680.0";"158.355"
"690.0";"157.388"
"700.0";"160.033"
"710.0";"160.158"
"720.0";"157.385"
"730.0";"158.07"
"740.0";"158.969"
"750.0";"158.264"
"760.0";"156.659"
"770.0";"156.072"
"780.0";"158.166"
"790.0";"159.535"
"800.0";"159.088"
"810.0";"158.487"
"820.0";"158.577"
"830.0";"158.159"
"840.0";"158.219"
"850.0";"155.783"
"860.0";"155.487"
"870.0";"158.012"
"880.0";"157.898"
"890.0";"160.767"
"900.0";"158.557"
"910.0";"160.213"
"920.0";"158.649"
"930.0";"157.017"
"940.0";"157.494"
"950.0";"159.415"
"960.0";"160.733"
"970.0";"157.953"
"980.0";"159.807"
"990.0";"157.13"
"1000.0";"157.269"
"1010.0";"161.011"
"1020.0";"160.144"
"1030.0";"158.43"
"1040.0";"162.465"
"1050.0";"160.324"
"1060.0";"161.071"
"1070.0";"160.067"
"1080.0";"159.519"
"1090.0";"158.84"
"1100.0";"161.397"
"1110.0";"159.575"
"1120.0";"159.439"
"1130.0";"158.959"
"1140.0";"161.714"
"1150.0";"160.882"
"1160.0";"157.547"
"1170.0";"156.751"
"1180.0";"156.79"
"1190.0";"160.645"
"1200.0";"155.846"
"1210.0";"156.727"
"1220.0";"159.051"
"1230.0";"157.261"
"1240.0";"154.485"
"1250.0";"157.794"
"1260.0";"157.984"
"1270.0";"160.478"
"1280.0";"157.845"
"1290.0";"158.228"
"1300.0";"159.298"
"1310.0";"156.994"
