# This .csv file was created 12.10.2024 14:32
# extracted out of file prod_mindist_neg2_mol4_55.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CLA/6fxb_cla_3
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"Protein_neg2-MOL4"
"0.0";"3.49797"
"10.0";"3.51032"
"20.0";"3.589868"
"30.0";"3.803144"
"40.0";"3.544111"
"50.0";"3.415781"
"60.0";"3.592259"
"70.0";"3.548538"
"80.0";"3.420487"
"90.0";"3.739309"
"100.0";"3.780158"
"110.0";"3.688348"
"120.0";"3.887342"
"130.0";"4.046312"
"140.0";"4.161181"
"150.0";"4.273624"
"160.0";"4.343646"
"170.0";"4.340506"
"180.0";"4.621383"
"190.0";"4.627777"
"200.0";"4.732512"
"210.0";"4.749404"
"220.0";"4.46536"
"230.0";"4.665706"
"240.0";"4.474677"
"250.0";"4.611034"
"260.0";"4.188584"
"270.0";"4.29519"
"280.0";"4.295352"
"290.0";"4.10073"
"300.0";"4.141851"
"310.0";"4.110021"
"320.0";"3.966616"
"330.0";"3.767725"
"340.0";"3.638194"
"350.0";"3.81639"
"360.0";"3.683624"
"370.0";"3.417103"
"380.0";"3.373365"
"390.0";"3.502965"
"400.0";"3.521814"
"410.0";"3.398271"
"420.0";"3.552443"
"430.0";"3.486553"
"440.0";"3.554047"
"450.0";"3.583483"
"460.0";"3.369203"
"470.0";"3.132499"
"480.0";"3.148482"
"490.0";"3.124377"
"500.0";"3.158677"
"510.0";"2.979684"
"520.0";"3.113186"
"530.0";"3.117488"
"540.0";"2.979378"
"550.0";"2.71315"
"560.0";"2.735987"
"570.0";"2.707421"
"580.0";"2.744859"
"590.0";"2.748192"
"600.0";"3.37897"
"610.0";"3.059923"
"620.0";"2.969543"
"630.0";"2.912528"
"640.0";"3.279794"
"650.0";"3.347745"
"660.0";"3.423599"
"670.0";"3.307546"
"680.0";"3.382019"
"690.0";"3.362392"
"700.0";"3.366749"
"710.0";"3.284977"
"720.0";"3.180326"
"730.0";"3.415215"
"740.0";"3.320206"
"750.0";"3.115496"
"760.0";"2.93726"
"770.0";"3.006483"
"780.0";"3.106601"
"790.0";"3.250724"
"800.0";"3.160677"
"810.0";"3.091905"
"820.0";"3.166414"
"830.0";"3.227188"
"840.0";"3.268073"
"850.0";"3.374935"
"860.0";"3.099433"
"870.0";"3.210341"
"880.0";"3.380079"
"890.0";"3.495274"
"900.0";"3.428038"
"910.0";"3.511283"
"920.0";"3.612231"
"930.0";"3.657438"
"940.0";"3.737258"
"950.0";"3.882706"
"960.0";"4.058629"
"970.0";"4.012584"
"980.0";"3.90904"
"990.0";"3.928253"
"1000.0";"4.108316"
"1010.0";"4.015656"
"1020.0";"4.215561"
"1030.0";"4.047726"
"1040.0";"4.106787"
"1050.0";"4.004651"
"1060.0";"4.184493"
"1070.0";"4.025739"
"1080.0";"4.325324"
"1090.0";"4.21258"
"1100.0";"4.604311"
"1110.0";"4.464492"
"1120.0";"4.453435"
"1130.0";"4.509628"
"1140.0";"4.472514"
"1150.0";"4.543819"
"1160.0";"4.535655"
"1170.0";"4.475361"
"1180.0";"4.397907"
"1190.0";"4.32541"
"1200.0";"4.280809"
"1210.0";"4.463768"
"1220.0";"4.642138"
"1230.0";"4.599844"
"1240.0";"4.442785"
"1250.0";"4.345573"
"1260.0";"4.11749"
"1270.0";"4.199559"
"1280.0";"4.189613"
"1290.0";"4.103516"
"1300.0";"4.02106"
"1310.0";"3.999288"
"1320.0";"3.88464"
"1330.0";"3.834352"
"1340.0";"4.124029"
"1350.0";"4.356548"
"1360.0";"4.386028"
"1370.0";"4.408303"
"1380.0";"4.41685"
"1390.0";"4.512088"
"1400.0";"4.394719"
"1410.0";"4.261696"
"1420.0";"4.445337"
"1430.0";"4.313925"
"1440.0";"4.19013"
"1450.0";"4.079642"
"1460.0";"4.023911"
"1470.0";"3.944708"
"1480.0";"3.91942"
"1490.0";"3.923496"
"1500.0";"3.883577"
"1510.0";"3.990701"
"1520.0";"4.017324"
"1530.0";"4.325807"
"1540.0";"4.289618"
"1550.0";"4.16785"
"1560.0";"4.061941"
"1570.0";"3.873969"
"1580.0";"3.847781"
"1590.0";"3.4783"
"1600.0";"3.895737"
"1610.0";"4.084668"
"1620.0";"3.9582"
"1630.0";"3.449739"
"1640.0";"3.543"
"1650.0";"3.61399"
"1660.0";"3.470609"
"1670.0";"3.224388"
"1680.0";"3.308412"
"1690.0";"3.321443"
"1700.0";"3.315566"
"1710.0";"3.004538"
"1720.0";"3.056502"
"1730.0";"3.109652"
"1740.0";"3.385291"
"1750.0";"3.2179"
"1760.0";"3.395837"
"1770.0";"3.24024"
"1780.0";"3.351073"
"1790.0";"3.247725"
"1800.0";"3.11133"
"1810.0";"3.13474"
"1820.0";"3.212876"
"1830.0";"3.09746"
"1840.0";"3.101383"
"1850.0";"3.176501"
"1860.0";"3.038285"
"1870.0";"3.191669"
"1880.0";"3.18184"
"1890.0";"3.105157"
"1900.0";"3.175833"
"1910.0";"3.273948"
"1920.0";"3.468539"
"1930.0";"3.671154"
"1940.0";"3.801694"
"1950.0";"3.816341"
"1960.0";"3.715153"
"1970.0";"3.795062"
"1980.0";"3.698829"
"1990.0";"3.538229"
"2000.0";"3.57347"
"2010.0";"3.690464"
"2020.0";"3.85942"
"2030.0";"3.509077"
"2040.0";"3.649385"
"2050.0";"3.633199"
"2060.0";"3.470626"
"2070.0";"3.574834"
"2080.0";"3.568171"
"2090.0";"3.604046"
"2100.0";"3.543043"
"2110.0";"3.385417"
"2120.0";"3.362332"
"2130.0";"2.948214"
"2140.0";"3.127232"
"2150.0";"3.010172"
"2160.0";"3.166208"
"2170.0";"3.244526"
"2180.0";"3.119899"
"2190.0";"3.152686"
"2200.0";"3.113415"
"2210.0";"3.104346"
"2220.0";"3.109194"
"2230.0";"3.292288"
"2240.0";"3.135601"
"2250.0";"3.139519"
"2260.0";"3.134946"
"2270.0";"3.317685"
"2280.0";"3.562383"
"2290.0";"3.744843"
"2300.0";"4.092479"
"2310.0";"4.183787"
"2320.0";"4.196782"
"2330.0";"4.541159"
"2340.0";"4.33032"
"2350.0";"4.147427"
"2360.0";"3.843467"
"2370.0";"3.616962"
"2380.0";"3.657118"
"2390.0";"3.813666"
"2400.0";"3.785156"
"2410.0";"3.767057"
"2420.0";"3.97004"
"2430.0";"4.025134"
"2440.0";"4.045079"
"2450.0";"3.992171"
"2460.0";"4.138528"
"2470.0";"3.964659"
