# This .csv file was created 12.10.2024 14:32
# extracted out of file prod_dist_hbonds_mol19.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CLA/6fxb_cla_3
# Original file was created by command :
"0.0025";"0.0"
"0.0075";"0.0"
"0.0125";"0.0"
"0.0175";"0.0"
"0.0225";"0.0"
"0.0275";"0.0"
"0.0325";"0.0"
"0.0375";"0.0"
"0.0425";"0.0"
"0.0475";"0.0"
"0.0525";"0.0"
"0.0575";"0.0"
"0.0625";"0.0"
"0.0675";"0.0"
"0.0725";"0.0"
"0.0775";"0.0"
"0.0825";"0.0"
"0.0875";"0.0"
"0.0925";"0.0"
"0.0975";"0.0"
"0.1025";"0.0"
"0.1075";"0.0"
"0.1125";"0.0"
"0.1175";"0.0"
"0.1225";"0.0"
"0.1275";"0.0"
"0.1325";"0.0"
"0.1375";"0.0"
"0.1425";"0.0"
"0.1475";"0.0"
"0.1525";"0.0"
"0.1575";"0.0"
"0.1625";"0.0"
"0.1675";"0.0"
"0.1725";"0.0"
"0.1775";"0.0"
"0.1825";"0.0"
"0.1875";"0.0"
"0.1925";"0.0"
"0.1975";"0.0"
"0.2025";"0.0"
"0.2075";"0.0"
"0.2125";"0.0"
"0.2175";"0.0"
"0.2225";"0.0"
"0.2275";"0.0"
"0.2325";"0.0"
"0.2375";"0.0134922"
"0.2425";"0.202384"
"0.2475";"0.715089"
"0.2525";"2.35665"
"0.2575";"4.66832"
"0.2625";"8.64853"
"0.2675";"14.801"
"0.2725";"22.0913"
"0.2775";"26.2424"
"0.2825";"26.5707"
"0.2875";"22.8424"
"0.2925";"18.8711"
"0.2975";"13.3573"
"0.3025";"10.2586"
"0.3075";"7.60962"
"0.3125";"5.66224"
"0.3175";"4.14662"
"0.3225";"3.00877"
"0.3275";"2.2667"
"0.3325";"1.70452"
"0.3375";"1.63256"
"0.3425";"1.25028"
"0.3475";"1.07938"
