# This .csv file was created 12.10.2024 14:33
# extracted out of file prod_mindist_neg2_mol7_55.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CAD/6fxb_cad_3
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"Protein_neg2-MOL7"
"0.0";"3.106499"
"10.0";"3.035288"
"20.0";"3.241579"
"30.0";"3.293259"
"40.0";"3.029388"
"50.0";"3.016925"
"60.0";"3.005629"
"70.0";"2.939442"
"80.0";"3.152876"
"90.0";"3.371439"
"100.0";"3.461562"
"110.0";"3.627451"
"120.0";"3.675583"
"130.0";"3.438096"
"140.0";"3.574526"
"150.0";"3.248653"
"160.0";"3.330604"
"170.0";"3.386723"
"180.0";"3.139352"
"190.0";"3.232038"
"200.0";"3.167104"
"210.0";"3.42048"
"220.0";"3.555406"
"230.0";"3.303487"
"240.0";"3.226549"
"250.0";"3.286616"
"260.0";"3.483935"
"270.0";"3.668045"
"280.0";"3.91714"
"290.0";"3.809537"
"300.0";"3.6295"
"310.0";"3.635557"
"320.0";"3.662126"
"330.0";"3.83742"
"340.0";"3.912437"
"350.0";"3.884797"
"360.0";"3.831645"
"370.0";"3.602483"
"380.0";"3.559025"
"390.0";"3.757967"
"400.0";"3.853997"
"410.0";"3.892218"
"420.0";"4.035186"
"430.0";"3.937154"
"440.0";"3.956141"
"450.0";"3.764403"
"460.0";"4.041821"
"470.0";"4.288075"
"480.0";"4.362996"
"490.0";"4.497917"
"500.0";"4.356786"
"510.0";"4.476936"
"520.0";"4.457878"
"530.0";"4.733946"
"540.0";"4.713411"
"550.0";"4.233662"
"560.0";"4.1963"
"570.0";"4.358508"
"580.0";"4.297304"
"590.0";"4.35252"
"600.0";"4.412694"
"610.0";"4.390331"
"620.0";"4.308322"
"630.0";"4.442957"
"640.0";"4.422659"
"650.0";"4.691334"
"660.0";"4.624454"
"670.0";"4.548362"
"680.0";"4.771058"
"690.0";"4.726794"
"700.0";"4.512805"
"710.0";"4.461007"
"720.0";"4.734098"
"730.0";"4.669801"
"740.0";"4.680068"
"750.0";"4.682781"
"760.0";"4.522811"
"770.0";"4.345845"
"780.0";"4.324411"
"790.0";"4.405075"
"800.0";"4.463212"
"810.0";"4.415494"
"820.0";"4.473398"
"830.0";"4.618883"
"840.0";"4.709946"
"850.0";"4.431502"
"860.0";"4.245605"
"870.0";"4.329734"
"880.0";"4.333348"
"890.0";"4.304997"
"900.0";"4.216255"
"910.0";"4.338257"
"920.0";"4.267696"
"930.0";"4.695279"
"940.0";"4.775722"
"950.0";"4.825767"
"960.0";"4.612683"
"970.0";"4.69387"
"980.0";"4.867443"
"990.0";"4.790119"
"1000.0";"4.654531"
"1010.0";"4.513631"
"1020.0";"4.564708"
"1030.0";"4.5176"
"1040.0";"4.312792"
"1050.0";"4.211896"
"1060.0";"4.171913"
"1070.0";"4.092823"
"1080.0";"3.783986"
"1090.0";"3.986312"
"1100.0";"3.92434"
"1110.0";"4.227481"
"1120.0";"4.160028"
"1130.0";"4.175284"
"1140.0";"4.134118"
"1150.0";"4.112126"
"1160.0";"4.138813"
"1170.0";"4.267793"
"1180.0";"4.219284"
"1190.0";"3.964046"
"1200.0";"4.005819"
"1210.0";"4.101537"
"1220.0";"3.830341"
"1230.0";"3.539412"
"1240.0";"3.870808"
"1250.0";"3.860933"
"1260.0";"4.065106"
"1270.0";"3.995337"
"1280.0";"3.621982"
"1290.0";"3.508695"
"1300.0";"3.313719"
"1310.0";"3.209647"
"1320.0";"3.262823"
"1330.0";"3.441378"
"1340.0";"3.771251"
"1350.0";"3.70079"
"1360.0";"3.680251"
"1370.0";"3.506588"
"1380.0";"3.47395"
"1390.0";"3.520907"
"1400.0";"3.480433"
"1410.0";"3.44132"
"1420.0";"3.29016"
"1430.0";"3.159988"
"1440.0";"3.289156"
"1450.0";"3.194949"
"1460.0";"3.596268"
"1470.0";"3.748054"
"1480.0";"3.714292"
"1490.0";"3.758182"
"1500.0";"3.810643"
"1510.0";"3.992311"
"1520.0";"4.027453"
"1530.0";"3.989276"
"1540.0";"3.794236"
"1550.0";"3.950057"
"1560.0";"4.097924"
"1570.0";"4.136384"
"1580.0";"3.720553"
"1590.0";"3.859542"
"1600.0";"3.70703"
"1610.0";"3.751896"
"1620.0";"3.683854"
"1630.0";"3.524496"
"1640.0";"3.453048"
"1650.0";"3.269366"
"1660.0";"3.219284"
"1670.0";"3.014669"
"1680.0";"3.196387"
"1690.0";"3.266592"
"1700.0";"3.291573"
"1710.0";"3.407468"
"1720.0";"3.02872"
"1730.0";"2.868617"
"1740.0";"2.981242"
"1750.0";"2.978366"
"1760.0";"2.975483"
"1770.0";"2.821629"
"1780.0";"2.687021"
"1790.0";"2.878838"
"1800.0";"3.110923"
"1810.0";"3.048846"
"1820.0";"3.110633"
"1830.0";"2.881619"
"1840.0";"2.653518"
"1850.0";"2.564925"
"1860.0";"2.481102"
"1870.0";"2.360689"
"1880.0";"2.332832"
"1890.0";"2.440714"
"1900.0";"2.460063"
"1910.0";"2.449825"
"1920.0";"2.306557"
"1930.0";"2.520066"
"1940.0";"2.167774"
"1950.0";"2.462712"
"1960.0";"2.58504"
"1970.0";"2.667523"
"1980.0";"2.859281"
"1990.0";"2.715387"
"2000.0";"2.802543"
"2010.0";"2.582856"
"2020.0";"2.696635"
"2030.0";"2.653441"
"2040.0";"2.629169"
"2050.0";"2.67941"
"2060.0";"2.912827"
"2070.0";"2.879378"
"2080.0";"2.745064"
"2090.0";"2.767759"
"2100.0";"2.884795"
"2110.0";"2.751379"
"2120.0";"2.649023"
"2130.0";"2.758116"
"2140.0";"2.778567"
"2150.0";"2.862957"
"2160.0";"2.947308"
"2170.0";"2.966313"
"2180.0";"3.258046"
"2190.0";"3.267442"
"2200.0";"3.104495"
"2210.0";"3.288459"
"2220.0";"3.225522"
"2230.0";"3.475174"
"2240.0";"3.514349"
"2250.0";"3.949304"
"2260.0";"3.83318"
"2270.0";"3.898498"
"2280.0";"4.024812"
"2290.0";"4.107806"
"2300.0";"3.785443"
"2310.0";"3.926476"
"2320.0";"3.74946"
"2330.0";"3.638736"
"2340.0";"3.628023"
"2350.0";"3.404813"
"2360.0";"3.32565"
"2370.0";"3.380595"
"2380.0";"3.404448"
"2390.0";"3.583943"
"2400.0";"3.628186"
"2410.0";"3.532752"
"2420.0";"3.434515"
"2430.0";"3.636228"
"2440.0";"3.675819"
"2450.0";"3.699031"
"2460.0";"3.561177"
"2470.0";"3.611035"
"2480.0";"3.599102"
"2490.0";"3.659563"
"2500.0";"3.660049"
"2510.0";"3.740745"
"2520.0";"3.674139"
"2530.0";"3.637621"
"2540.0";"3.562222"
"2550.0";"3.422317"
"2560.0";"3.25868"
"2570.0";"3.224386"
"2580.0";"3.172371"
"2590.0";"3.127618"
"2600.0";"3.122479"
"2610.0";"3.125817"
"2620.0";"3.215319"
"2630.0";"3.268421"
"2640.0";"3.21991"
"2650.0";"3.406795"
"2660.0";"3.327023"
"2670.0";"3.278693"
"2680.0";"3.367295"
"2690.0";"3.417998"
"2700.0";"3.456438"
"2710.0";"3.470771"
"2720.0";"3.883475"
"2730.0";"3.691684"
"2740.0";"3.310418"
"2750.0";"3.538893"
"2760.0";"3.563685"
"2770.0";"3.451131"
"2780.0";"3.531432"
"2790.0";"3.686438"
"2800.0";"3.824873"
"2810.0";"3.875901"
"2820.0";"4.001805"
"2830.0";"4.137071"
"2840.0";"4.233209"
"2850.0";"4.158435"
"2860.0";"4.058915"
"2870.0";"3.75328"
"2880.0";"3.823104"
"2890.0";"3.782164"
"2900.0";"3.931748"
"2910.0";"4.187665"
"2920.0";"4.541102"
"2930.0";"4.567235"
"2940.0";"4.268952"
"2950.0";"4.369644"
"2960.0";"4.412581"
"2970.0";"4.548946"
"2980.0";"4.638259"
"2990.0";"4.339303"
"3000.0";"4.286615"
"3010.0";"4.656579"
"3020.0";"4.556462"
"3030.0";"4.424664"
"3040.0";"4.272129"
"3050.0";"4.543769"
"3060.0";"4.515638"
"3070.0";"4.245767"
"3080.0";"4.378776"
"3090.0";"4.446442"
"3100.0";"4.44946"
"3110.0";"4.390854"
"3120.0";"4.481545"
"3130.0";"3.965214"
"3140.0";"4.055056"
"3150.0";"4.349636"
"3160.0";"4.233821"
"3170.0";"4.292276"
"3180.0";"4.176669"
"3190.0";"4.02034"
"3200.0";"4.015579"
"3210.0";"4.017262"
"3220.0";"3.864036"
"3230.0";"3.883921"
"3240.0";"3.824095"
"3250.0";"4.08159"
"3260.0";"3.858697"
"3270.0";"3.849945"
"3280.0";"3.50993"
"3290.0";"3.441755"
