# This .csv file was created 12.10.2024 14:33
# extracted out of file prod_mindist_pos1_mol18_55.xvg in working dir /media/ron/DiplArbeit1/neue simulationen/6FXb/LIGAND/CAD/6fxb_cad_2
# Original file was created by command :
"Minimum Distance"
"Time (ps)";"Protein_pos1-MOL18"
"0.0";"3.659197"
"10.0";"3.780125"
"20.0";"3.957485"
"30.0";"4.072202"
"40.0";"3.963364"
"50.0";"3.9738"
"60.0";"3.961693"
"70.0";"4.091243"
"80.0";"4.377514"
"90.0";"4.017667"
"100.0";"4.091368"
"110.0";"3.982797"
"120.0";"3.806462"
"130.0";"4.11136"
"140.0";"3.881941"
"150.0";"3.864465"
"160.0";"4.018301"
"170.0";"3.824937"
"180.0";"3.913856"
"190.0";"4.094387"
"200.0";"4.155757"
"210.0";"4.039513"
"220.0";"4.049945"
"230.0";"3.980053"
"240.0";"4.090223"
"250.0";"3.854714"
"260.0";"3.968711"
"270.0";"4.022923"
"280.0";"3.972059"
"290.0";"3.963528"
"300.0";"4.036834"
"310.0";"3.870834"
"320.0";"3.965091"
"330.0";"3.862551"
"340.0";"3.669114"
"350.0";"3.695727"
"360.0";"3.656525"
"370.0";"3.772636"
"380.0";"3.750596"
"390.0";"3.519375"
"400.0";"3.727"
"410.0";"3.609437"
"420.0";"3.29349"
"430.0";"3.168548"
"440.0";"3.193262"
"450.0";"3.111241"
"460.0";"2.94044"
"470.0";"2.729223"
"480.0";"2.826766"
"490.0";"2.947186"
"500.0";"3.310721"
"510.0";"3.447394"
"520.0";"3.233124"
"530.0";"3.210241"
"540.0";"3.150578"
"550.0";"3.055836"
"560.0";"2.932313"
"570.0";"2.918831"
"580.0";"2.734844"
"590.0";"2.690451"
"600.0";"2.630415"
"610.0";"2.762427"
"620.0";"2.883658"
"630.0";"2.772695"
"640.0";"2.647079"
"650.0";"2.652559"
"660.0";"2.668801"
"670.0";"2.741538"
"680.0";"2.613629"
"690.0";"2.403825"
"700.0";"2.353906"
"710.0";"2.178374"
"720.0";"2.08964"
"730.0";"2.239306"
"740.0";"2.332855"
"750.0";"2.62122"
"760.0";"2.552456"
"770.0";"2.514961"
"780.0";"2.522842"
"790.0";"2.498739"
"800.0";"2.495394"
"810.0";"2.605547"
"820.0";"2.353315"
"830.0";"2.182637"
"840.0";"2.158502"
"850.0";"2.174585"
"860.0";"2.215551"
"870.0";"2.23851"
"880.0";"2.243798"
"890.0";"2.279677"
"900.0";"2.321301"
"910.0";"2.039499"
"920.0";"2.18273"
"930.0";"2.127313"
"940.0";"2.182199"
"950.0";"2.223165"
"960.0";"2.141655"
"970.0";"2.009087"
"980.0";"2.093229"
"990.0";"2.365621"
"1000.0";"2.118927"
"1010.0";"2.236708"
"1020.0";"2.284683"
"1030.0";"2.388017"
"1040.0";"2.290633"
"1050.0";"2.326692"
"1060.0";"2.482053"
"1070.0";"2.328357"
"1080.0";"2.64635"
"1090.0";"2.508763"
"1100.0";"2.440076"
"1110.0";"2.47764"
"1120.0";"2.487571"
"1130.0";"2.632147"
"1140.0";"2.631958"
"1150.0";"2.838418"
"1160.0";"2.840046"
"1170.0";"3.036346"
"1180.0";"2.910177"
"1190.0";"2.847774"
"1200.0";"2.965966"
"1210.0";"2.92206"
"1220.0";"3.121917"
"1230.0";"2.911741"
"1240.0";"2.767973"
"1250.0";"2.72131"
"1260.0";"2.621768"
"1270.0";"2.619367"
"1280.0";"2.471711"
"1290.0";"2.516031"
"1300.0";"2.543325"
"1310.0";"2.451626"
"1320.0";"2.401403"
"1330.0";"2.190734"
"1340.0";"2.334692"
"1350.0";"2.171604"
"1360.0";"2.310123"
"1370.0";"2.437837"
"1380.0";"2.469072"
"1390.0";"2.362741"
"1400.0";"2.333459"
"1410.0";"2.173868"
"1420.0";"2.028671"
"1430.0";"1.962335"
"1440.0";"1.754332"
"1450.0";"1.84016"
"1460.0";"2.042761"
"1470.0";"2.139609"
"1480.0";"1.887722"
"1490.0";"1.821516"
"1500.0";"1.697765"
"1510.0";"1.920357"
"1520.0";"1.978894"
"1530.0";"1.989059"
"1540.0";"1.795212"
"1550.0";"1.782321"
"1560.0";"1.81827"
"1570.0";"1.771636"
"1580.0";"1.845283"
"1590.0";"1.628303"
"1600.0";"1.63834"
"1610.0";"1.750079"
"1620.0";"1.886797"
"1630.0";"1.82227"
"1640.0";"2.043459"
"1650.0";"2.003787"
"1660.0";"2.086397"
"1670.0";"2.219331"
"1680.0";"2.235566"
"1690.0";"2.181879"
"1700.0";"2.169724"
"1710.0";"2.116482"
"1720.0";"2.14938"
"1730.0";"2.097842"
"1740.0";"2.054967"
"1750.0";"2.217608"
"1760.0";"1.953013"
"1770.0";"1.855198"
"1780.0";"1.856059"
"1790.0";"1.796798"
"1800.0";"1.850608"
"1810.0";"1.671937"
"1820.0";"1.711743"
"1830.0";"1.815636"
"1840.0";"1.727033"
"1850.0";"1.722503"
"1860.0";"1.548689"
"1870.0";"1.654959"
"1880.0";"1.63354"
"1890.0";"1.740286"
"1900.0";"1.693908"
"1910.0";"1.655991"
"1920.0";"1.991876"
"1930.0";"1.993855"
"1940.0";"1.869535"
"1950.0";"2.009894"
"1960.0";"1.891626"
"1970.0";"1.92934"
"1980.0";"2.077899"
"1990.0";"1.938864"
"2000.0";"1.976385"
"2010.0";"2.026991"
"2020.0";"2.014781"
"2030.0";"2.070964"
"2040.0";"2.151976"
"2050.0";"2.124346"
"2060.0";"2.175418"
"2070.0";"2.28928"
"2080.0";"2.458996"
"2090.0";"2.513441"
"2100.0";"2.527403"
"2110.0";"2.340851"
"2120.0";"2.15439"
